"STAGE_ID","GAME_ID","GAME_DATE","GAME_DOW","TEAM_ID","HOME_AWAY_FLAG","GOALS_FOR","GOALS_AGAINST","GOALS_FOR_LAST_X","GOALS_AGAINST_LAST_X","GAME_COUNT_LAST_X","DAYS_SINCE_LAST_GAME","DAYS_UNTIL_END_OF_SEASON"
63540,2245,08-MAR-07,5,25,"H",1,2,34,26,3,3,31
63541,2246,08-MAR-07,5,27,"H",5,1,39,32,3,2,31
63542,2247,08-MAR-07,5,28,"H",1,2,34,44,3,2,31
63543,2248,08-MAR-07,5,29,"H",2,4,24,35,3,1,31
63545,2250,09-MAR-07,6,17,"H",3,2,35,28,3,3,30
63546,2251,09-MAR-07,6,31,"H",1,2,24,27,3,3,30
63547,2252,09-MAR-07,6,7,"H",5,1,28,26,3,2,30
63551,2256,10-MAR-07,7,11,"H",2,3,40,33,3,2,29
63552,2257,10-MAR-07,7,30,"H",3,2,29,32,3,2,29
63553,2258,10-MAR-07,7,34,"H",4,3,25,33,3,2,29
63556,2261,10-MAR-07,7,23,"H",2,1,39,33,4,2,29
63557,2262,10-MAR-07,7,25,"H",5,2,32,26,3,2,29
63558,2263,10-MAR-07,7,28,"H",4,1,33,42,3,2,29
63559,2264,10-MAR-07,7,29,"H",5,7,23,34,3,2,29
63562,2267,11-MAR-07,1,21,"H",3,2,29,21,4,2,28
63563,2268,11-MAR-07,1,26,"H",2,1,23,20,3,1,28
63564,2269,11-MAR-07,1,7,"H",4,2,30,25,3,2,28
63565,2270,11-MAR-07,1,17,"H",3,6,37,24,3,2,28
63567,2272,12-MAR-07,2,11,"H",5,4,37,29,3,2,27
63568,2273,12-MAR-07,2,37,"H",4,2,33,27,3,2,27
63569,2274,12-MAR-07,2,20,"H",5,1,28,36,4,1,27
63570,2275,12-MAR-07,2,29,"H",4,0,24,36,3,2,27
63571,2276,13-MAR-07,3,35,"H",2,3,29,23,4,2,26
63574,2279,13-MAR-07,3,16,"H",3,2,22,22,3,2,26
63575,2280,13-MAR-07,3,22,"H",5,3,33,41,2,3,26
63578,2283,13-MAR-07,3,31,"H",7,1,26,21,3,2,26
63579,2284,13-MAR-07,3,34,"H",3,2,25,33,3,3,26
63580,2285,14-MAR-07,4,7,"H",4,5,31,23,3,3,25
63581,2286,14-MAR-07,4,14,"H",3,2,35,29,2,3,25
63582,2287,14-MAR-07,4,17,"H",4,2,38,30,3,1,25
63585,2290,15-MAR-07,5,9,"H",4,3,28,29,3,4,24
63588,2293,15-MAR-07,5,16,"H",4,2,24,22,4,2,24
63589,2294,15-MAR-07,5,18,"H",1,2,14,35,3,3,24
63590,2295,15-MAR-07,5,19,"H",3,5,32,25,3,2,24
63591,2296,15-MAR-07,5,27,"H",5,2,37,33,3,2,24
63592,2297,15-MAR-07,5,28,"H",3,2,28,35,4,2,24
63593,2298,15-MAR-07,5,29,"H",1,5,27,32,3,3,24
63594,2299,16-MAR-07,6,37,"H",2,1,33,26,3,1,23
63596,2301,16-MAR-07,6,30,"H",6,3,30,29,3,2,23
63598,2303,16-MAR-07,6,33,"H",2,3,29,34,2,3,23
63600,2305,17-MAR-07,7,18,"H",2,3,11,37,3,2,22
63601,2306,17-MAR-07,7,22,"H",3,2,33,45,3,1,22
63602,2307,17-MAR-07,7,11,"H",2,4,36,31,4,2,22
63603,2308,17-MAR-07,7,19,"H",8,5,33,27,3,2,22
63604,2309,17-MAR-07,7,20,"H",5,3,30,35,3,2,22
63605,2310,17-MAR-07,7,24,"H",2,7,24,29,3,2,22
63606,2311,17-MAR-07,7,23,"H",3,2,35,32,3,3,22
63608,2313,17-MAR-07,7,27,"H",3,2,37,29,3,2,22
63609,2314,17-MAR-07,7,29,"H",3,6,27,33,3,2,22
63614,2319,18-MAR-07,1,30,"H",4,3,35,27,3,2,21
63615,2320,18-MAR-07,1,7,"H",3,5,37,23,3,2,21
63616,2321,18-MAR-07,1,36,"H",7,1,25,40,3,2,21
63617,2322,19-MAR-07,2,18,"H",1,2,9,37,3,2,20
63618,2323,19-MAR-07,2,26,"H",2,1,28,17,3,2,20
63619,2324,20-MAR-07,3,33,"H",4,3,25,34,3,2,19
63620,2325,20-MAR-07,3,15,"H",5,2,24,31,3,3,19
63622,2327,20-MAR-07,3,21,"H",3,2,28,18,3,3,19
63625,2330,20-MAR-07,3,32,"H",2,4,28,32,2,3,19
63626,2331,20-MAR-07,3,34,"H",2,1,24,35,3,3,19
63627,2332,21-MAR-07,4,10,"H",5,2,37,32,3,3,18
63628,2333,21-MAR-07,4,13,"H",1,4,27,44,3,1,18
63629,2334,21-MAR-07,4,18,"H",1,5,9,35,3,2,18
63630,2335,21-MAR-07,4,20,"H",2,4,32,33,3,3,18
63631,2336,21-MAR-07,4,26,"H",5,0,26,18,3,2,18
63633,2338,22-MAR-07,5,11,"H",3,2,28,30,3,2,17
63634,2339,22-MAR-07,5,17,"H",1,2,34,28,2,2,17
63637,2342,22-MAR-07,5,12,"H",4,3,26,20,2,5,17
63639,2344,22-MAR-07,5,21,"H",5,1,30,18,3,2,17
63641,2346,22-MAR-07,5,29,"H",2,1,28,40,4,2,17
63643,2348,23-MAR-07,6,7,"H",3,2,33,25,3,1,16
63644,2349,23-MAR-07,6,18,"H",4,3,10,37,3,2,16
63645,2350,23-MAR-07,6,10,"H",5,4,36,33,3,2,16
63647,2352,24-MAR-07,7,9,"H",1,2,22,30,3,2,15
63649,2354,24-MAR-07,7,19,"H",3,4,33,28,3,2,15
63650,2355,24-MAR-07,7,29,"H",3,4,27,37,4,2,15
63651,2356,24-MAR-07,7,12,"H",6,4,26,22,2,2,15
63652,2357,24-MAR-07,7,18,"H",0,4,14,35,4,1,15
63654,2359,24-MAR-07,7,22,"H",4,1,30,38,3,2,15
63655,2360,24-MAR-07,7,28,"H",3,4,21,32,3,3,15
63656,2361,24-MAR-07,7,30,"H",2,1,35,28,3,2,15
63657,2362,24-MAR-07,7,33,"H",2,7,26,35,3,2,15
63659,2364,25-MAR-07,1,25,"H",1,2,33,34,3,1,14
63660,2365,25-MAR-07,1,35,"H",4,5,30,18,2,4,14
63662,2367,25-MAR-07,1,13,"H",2,3,27,40,3,2,14
63664,2369,26-MAR-07,2,17,"H",1,0,27,30,3,2,13
63665,2370,27-MAR-07,3,21,"H",0,1,31,16,3,3,12
63666,2371,27-MAR-07,3,14,"H",0,3,37,25,3,2,12
63668,2373,27-MAR-07,3,22,"H",6,4,34,35,3,3,12
63671,2376,27-MAR-07,3,27,"H",2,3,41,26,3,3,12
63672,2377,27-MAR-07,3,31,"H",3,1,38,16,3,3,12
63673,2378,27-MAR-07,3,32,"H",1,4,26,36,4,2,12
63676,2381,27-MAR-07,3,36,"H",3,4,25,34,3,3,12
63677,2382,28-MAR-07,4,19,"H",3,2,33,31,3,1,11
63678,2383,28-MAR-07,4,10,"H",4,3,31,35,3,4,11
63679,2384,28-MAR-07,4,13,"H",1,3,27,37,3,3,11
63680,2385,28-MAR-07,4,28,"H",5,1,21,32,2,4,11
63681,2386,29-MAR-07,5,37,"H",3,2,28,26,3,1,10
63683,2388,29-MAR-07,5,15,"H",2,5,27,24,3,2,10
63685,2390,29-MAR-07,5,21,"H",2,4,31,14,3,2,10
63686,2391,29-MAR-07,5,23,"H",1,2,28,27,3,2,10
63688,2393,29-MAR-07,5,32,"H",5,2,25,36,4,2,10
63689,2394,30-MAR-07,6,19,"H",3,2,34,29,3,2,9
63690,1555,22-NOV-06,4,29,"H",3,1,32,38,3,3,137
63691,1556,22-NOV-06,4,31,"H",6,3,30,24,3,1,137
63692,1557,22-NOV-06,4,36,"H",2,4,28,29,3,4,137
63696,1561,24-NOV-06,6,17,"H",2,3,28,20,3,2,135
63697,1562,24-NOV-06,6,7,"H",4,2,38,27,4,2,135
63698,1563,24-NOV-06,6,9,"H",1,5,35,35,3,2,135
63701,1566,24-NOV-06,6,19,"H",4,6,28,34,3,2,135
63703,1568,24-NOV-06,6,25,"H",3,1,30,24,4,2,135
63704,1569,24-NOV-06,6,28,"H",3,2,28,41,3,2,135
63705,1570,24-NOV-06,6,36,"H",1,7,26,31,3,2,135
63707,1572,25-NOV-06,7,37,"H",1,0,33,34,3,1,134
63708,1573,25-NOV-06,7,15,"H",5,3,18,33,4,1,134
63709,1574,25-NOV-06,7,14,"H",4,1,25,27,3,3,134
63710,1575,25-NOV-06,7,20,"H",3,1,36,45,3,1,134
63713,1578,25-NOV-06,7,25,"H",4,1,28,23,4,1,134
63714,1579,25-NOV-06,7,31,"H",2,0,34,26,3,3,134
63715,1580,25-NOV-06,7,32,"H",1,2,25,32,2,1,134
63717,1582,26-NOV-06,1,26,"H",2,3,28,21,3,1,133
63718,1583,26-NOV-06,1,7,"H",5,3,36,27,4,2,133
63719,1584,26-NOV-06,1,33,"H",3,1,35,35,4,2,133
63720,1585,27-NOV-06,2,20,"H",3,2,36,42,3,2,132
63722,1587,28-NOV-06,3,18,"H",2,3,30,23,2,4,131
63724,1589,28-NOV-06,3,22,"H",1,0,26,26,3,3,131
63726,1591,28-NOV-06,3,11,"H",5,2,28,17,4,2,131
63728,1593,28-NOV-06,3,32,"H",0,2,22,33,3,3,131
63729,1594,28-NOV-06,3,33,"H",2,5,33,30,3,2,131
63730,1595,28-NOV-06,3,34,"H",1,4,37,24,3,3,131
63733,1598,29-NOV-06,4,21,"H",1,2,29,34,3,4,130
63734,1599,29-NOV-06,4,28,"H",2,3,31,36,3,4,130
63735,1600,30-NOV-06,5,9,"H",4,3,30,27,3,2,129
63736,1601,30-NOV-06,5,37,"H",5,0,31,34,3,2,129
63737,1602,30-NOV-06,5,12,"H",4,2,34,28,2,2,129
63740,1605,30-NOV-06,5,27,"H",6,0,35,29,3,2,129
63742,1607,30-NOV-06,5,32,"H",4,5,20,32,3,2,129
63743,1608,30-NOV-06,5,35,"H",1,2,18,29,3,2,129
63744,1609,30-NOV-06,5,36,"H",4,3,21,34,3,2,129
63745,1610,01-DEC-06,6,10,"H",4,3,42,32,2,5,128
63746,1611,01-DEC-06,6,11,"H",2,1,30,17,3,3,128
63747,1612,01-DEC-06,6,13,"H",5,2,17,23,2,2,128
63749,1614,01-DEC-06,6,24,"H",5,2,21,23,3,4,128
63752,1617,02-DEC-06,7,22,"H",4,3,25,26,3,2,127
63754,1619,02-DEC-06,7,12,"H",5,2,33,30,2,2,127
63755,1620,02-DEC-06,7,17,"H",2,3,25,24,3,1,127
63756,1621,02-DEC-06,7,18,"H",0,4,31,27,2,2,127
63757,1622,02-DEC-06,7,19,"H",1,3,20,35,3,2,127
63758,1623,02-DEC-06,7,20,"H",3,4,33,40,3,2,127
63761,1626,02-DEC-06,7,35,"H",2,1,17,30,3,2,127
63762,1627,02-DEC-06,7,36,"H",7,4,25,32,3,2,127
63765,1630,04-DEC-06,2,16,"H",1,0,29,29,4,2,125
63766,1631,04-DEC-06,2,22,"H",5,6,28,24,3,2,125
63767,1632,04-DEC-06,2,29,"H",3,2,27,29,1,4,125
63768,1633,04-DEC-06,2,35,"H",0,4,19,25,3,2,125
63771,1636,05-DEC-06,3,14,"H",0,3,30,25,3,3,124
63772,1637,05-DEC-06,3,25,"H",2,4,35,25,4,2,124
63773,1638,05-DEC-06,3,30,"H",2,3,26,31,3,3,124
63774,1639,05-DEC-06,3,32,"H",1,5,23,35,3,4,124
63775,1640,05-DEC-06,3,33,"H",1,4,26,37,3,3,124
63776,1641,05-DEC-06,3,34,"H",2,5,27,31,3,3,124
63778,1643,06-DEC-06,4,7,"H",4,0,36,25,3,3,123
63781,1646,06-DEC-06,4,36,"H",6,2,29,35,2,4,123
63783,1648,07-DEC-06,5,13,"H",1,2,23,26,3,2,122
63784,1649,07-DEC-06,5,21,"H",3,2,27,33,3,2,122
63785,1650,07-DEC-06,5,26,"H",3,2,28,28,2,4,122
63786,1651,07-DEC-06,5,9,"H",3,1,31,29,3,3,122
63787,1652,07-DEC-06,5,19,"H",3,1,21,32,3,2,122
63790,1655,07-DEC-06,5,31,"H",2,5,27,20,2,3,122
63792,1657,08-DEC-06,6,35,"H",4,3,17,26,2,4,121
63793,1658,08-DEC-06,6,16,"H",0,2,28,23,3,2,121
63794,1659,08-DEC-06,6,24,"H",2,0,23,24,3,2,121
63796,1661,09-DEC-06,7,37,"H",3,4,29,28,3,2,120
63797,1662,09-DEC-06,7,21,"H",5,4,23,29,3,2,120
63799,1664,09-DEC-06,7,22,"H",2,3,28,25,4,2,120
63800,1665,09-DEC-06,7,25,"H",5,4,33,29,4,2,120
63802,1667,09-DEC-06,7,11,"H",5,3,28,18,2,2,120
63804,1669,09-DEC-06,7,20,"H",5,4,31,38,3,2,120
63806,1671,09-DEC-06,7,28,"H",3,5,25,32,2,1,120
63807,1672,09-DEC-06,7,31,"H",3,1,27,21,3,2,120
63812,1677,10-DEC-06,1,26,"H",2,1,30,27,3,1,119
63813,1678,11-DEC-06,2,36,"H",4,5,34,38,3,2,118
63814,1679,11-DEC-06,2,14,"H",5,2,32,29,3,2,118
63815,1680,11-DEC-06,2,31,"H",4,0,26,19,3,2,118
63816,1681,12-DEC-06,3,11,"H",5,2,30,21,3,3,117
63817,1682,12-DEC-06,3,16,"H",1,3,23,19,3,3,117
63818,1683,12-DEC-06,3,17,"H",2,3,31,26,3,3,117
63820,1685,12-DEC-06,3,20,"H",1,3,33,38,2,3,117
63822,1687,12-DEC-06,3,24,"H",2,3,25,20,3,3,117
63824,1689,12-DEC-06,3,28,"H",1,3,24,34,2,3,117
63825,1690,12-DEC-06,3,32,"H",2,3,21,37,3,3,117
63826,1691,12-DEC-06,3,34,"H",5,4,24,39,3,3,117
63827,1692,12-DEC-06,3,35,"H",5,2,18,29,2,3,117
63828,1693,13-DEC-06,4,37,"H",1,2,29,27,2,4,116
63830,1695,13-DEC-06,4,30,"H",8,4,26,34,3,2,116
63832,1697,14-DEC-06,5,9,"H",5,3,31,33,3,2,115
63833,1698,14-DEC-06,5,10,"H",2,1,37,28,3,2,115
63834,1699,14-DEC-06,5,13,"H",2,3,27,28,4,2,115
63835,1700,14-DEC-06,5,16,"H",2,5,23,22,3,2,115
63840,1705,14-DEC-06,5,35,"H",3,1,21,30,3,2,115
63841,1706,15-DEC-06,6,37,"H",2,3,29,26,2,2,114
63843,1708,15-DEC-06,6,14,"H",4,1,35,26,3,2,114
63844,1709,15-DEC-06,6,30,"H",7,4,31,34,3,2,114
63845,1710,16-DEC-06,7,20,"H",3,4,30,34,3,2,113
63846,1711,16-DEC-06,7,23,"H",3,2,33,25,3,2,113
63847,1712,16-DEC-06,7,9,"H",3,6,32,33,3,2,113
63850,1715,16-DEC-06,7,22,"H",6,3,29,29,3,2,113
63851,1716,16-DEC-06,7,24,"H",1,2,27,24,3,2,113
63852,1717,16-DEC-06,7,25,"H",6,0,36,34,2,1,113
63854,1719,16-DEC-06,7,31,"H",4,3,23,15,4,2,113
63855,1720,16-DEC-06,7,33,"H",2,3,31,34,3,2,113
63856,1721,16-DEC-06,7,34,"H",9,2,25,37,3,1,113
63857,1722,16-DEC-06,7,35,"H",2,1,20,28,3,2,113
63859,1724,17-DEC-06,1,32,"H",1,2,17,38,3,1,112
63860,1725,17-DEC-06,1,13,"H",2,1,33,26,4,1,112
63862,1727,18-DEC-06,2,7,"H",4,1,35,22,3,2,111
63864,1729,19-DEC-06,3,24,"H",3,4,32,21,4,2,110
63865,1730,19-DEC-06,3,10,"H",2,5,26,26,3,3,110
63867,1732,19-DEC-06,3,20,"H",3,5,30,33,3,3,110
63869,1734,19-DEC-06,3,26,"H",3,4,30,38,4,2,110
63871,1736,19-DEC-06,3,28,"H",1,2,24,35,3,3,110
63872,1737,19-DEC-06,3,30,"H",1,4,39,39,3,3,110
63873,1738,19-DEC-06,3,34,"H",3,7,27,38,3,3,110
63876,1741,20-DEC-06,4,13,"H",1,2,33,26,3,3,109
63877,1742,20-DEC-06,4,17,"H",5,0,31,19,3,2,109
63879,1744,21-DEC-06,5,9,"H",2,0,38,35,3,2,108
63880,1745,21-DEC-06,5,19,"H",3,2,30,32,3,2,108
63881,1746,21-DEC-06,5,22,"H",4,2,37,30,3,2,108
63882,1747,21-DEC-06,5,23,"H",2,7,26,21,4,1,108
63883,1748,21-DEC-06,5,27,"H",2,4,28,35,3,2,108
63884,1749,21-DEC-06,5,29,"H",2,3,27,34,2,5,108
63886,1751,21-DEC-06,5,32,"H",5,2,21,37,3,2,108
63889,1754,22-DEC-06,6,13,"H",3,1,29,26,3,2,107
63890,1755,22-DEC-06,6,17,"H",3,1,34,18,3,2,107
63891,1756,22-DEC-06,6,36,"H",1,4,43,33,3,3,107
63892,1757,23-DEC-06,7,19,"H",2,3,33,28,3,2,106
63893,1758,23-DEC-06,7,21,"H",3,2,24,30,3,1,106
63896,1761,23-DEC-06,7,9,"H",4,2,36,34,3,2,106
63898,1763,23-DEC-06,7,16,"H",3,2,23,23,3,2,106
63899,1764,23-DEC-06,7,23,"H",7,0,25,24,4,2,106
63901,1766,23-DEC-06,7,28,"H",3,6,20,37,3,2,106
63903,1768,23-DEC-06,7,31,"H",4,1,23,21,2,2,106
63904,1769,23-DEC-06,7,33,"H",4,3,34,35,3,2,106
63905,1770,23-DEC-06,7,34,"H",2,3,29,41,3,1,106
63908,1773,26-DEC-06,3,23,"H",3,2,30,21,3,3,103
63909,1774,26-DEC-06,3,37,"H",2,1,27,34,3,3,103
63910,1775,26-DEC-06,3,10,"H",6,3,29,29,3,3,103
63911,1776,26-DEC-06,3,12,"H",4,2,27,27,3,3,103
63913,1778,26-DEC-06,3,13,"H",2,1,28,24,3,3,103
63914,1779,26-DEC-06,3,24,"H",3,0,30,23,3,3,103
63915,1780,26-DEC-06,3,25,"H",2,0,40,34,3,3,103
63918,1783,27-DEC-06,4,35,"H",6,5,24,27,3,1,102
63919,1784,27-DEC-06,4,14,"H",4,5,34,26,1,4,102
63920,1785,27-DEC-06,4,17,"H",3,1,34,19,3,4,102
63921,1786,27-DEC-06,4,19,"H",3,1,33,30,3,1,102
63922,1787,27-DEC-06,4,27,"H",2,0,25,40,2,4,102
63924,1789,27-DEC-06,4,36,"H",1,4,34,36,3,1,102
63928,1793,28-DEC-06,5,31,"H",2,3,25,23,3,2,101
63929,1794,28-DEC-06,5,33,"H",3,4,34,31,3,2,101
63930,1795,29-DEC-06,6,21,"H",4,3,25,30,4,2,100
63931,1796,29-DEC-06,6,12,"H",4,2,27,28,4,1,100
63932,1797,29-DEC-06,6,11,"H",6,4,32,34,3,2,100
63934,1799,29-DEC-06,6,14,"H",2,4,37,29,2,2,100
63935,1800,29-DEC-06,6,16,"H",4,1,24,28,3,2,100
63936,1801,29-DEC-06,6,19,"H",3,1,33,30,3,2,100
63940,1805,30-DEC-06,7,34,"H",2,3,31,37,3,1,99
63941,1806,30-DEC-06,7,10,"H",4,1,31,25,3,2,99
63942,1807,30-DEC-06,7,18,"H",2,6,27,32,2,2,99
63943,1808,30-DEC-06,7,23,"H",5,0,30,22,3,1,99
63944,1809,30-DEC-06,7,25,"H",0,2,30,29,3,3,99
63945,1810,30-DEC-06,7,26,"H",4,1,21,33,3,1,99
63946,1811,30-DEC-06,7,29,"H",8,0,25,33,3,2,99
63947,1812,30-DEC-06,7,32,"H",2,0,25,27,3,1,99
63950,1815,31-DEC-06,1,15,"H",3,1,30,41,3,2,98
63952,1817,31-DEC-06,1,16,"H",2,4,28,27,3,2,98
63954,1819,31-DEC-06,1,21,"H",4,3,26,31,3,2,98
63955,1820,01-JAN-07,2,27,"H",2,3,24,31,3,2,97
63956,1821,01-JAN-07,2,10,"H",3,1,34,23,3,2,97
63957,1822,01-JAN-07,2,23,"H",3,5,34,19,3,2,97
63958,1823,01-JAN-07,2,34,"H",5,1,32,37,3,2,97
63960,1825,02-JAN-07,3,24,"H",2,3,30,24,3,3,96
63962,1827,02-JAN-07,3,17,"H",2,1,36,21,3,2,96
63965,1830,02-JAN-07,3,22,"H",5,2,33,26,3,3,96
63966,1831,02-JAN-07,3,25,"H",2,3,27,26,4,1,96
63967,1832,02-JAN-07,3,30,"H",3,0,37,37,3,4,96
63968,1833,02-JAN-07,3,32,"H",1,4,26,22,3,3,96
63970,1835,03-JAN-07,4,20,"H",3,0,30,45,3,3,95
63971,1836,03-JAN-07,4,27,"H",6,3,24,28,4,2,95
63972,1837,04-JAN-07,5,11,"H",5,4,32,35,3,2,94
63974,1839,04-JAN-07,5,9,"H",2,10,34,35,3,3,94
63975,1840,04-JAN-07,5,12,"H",0,2,27,26,4,2,94
63976,1841,04-JAN-07,5,21,"H",2,3,28,26,3,2,94
63978,1843,04-JAN-07,5,26,"H",3,2,23,34,3,2,94
63979,1844,04-JAN-07,5,31,"H",9,4,26,29,3,4,94
63982,1847,05-JAN-07,6,37,"H",4,5,26,31,3,3,93
63983,1848,05-JAN-07,6,35,"H",3,2,29,23,3,2,93
63984,1849,05-JAN-07,6,7,"H",3,4,28,26,3,3,93
63986,1851,05-JAN-07,6,13,"H",3,8,24,23,4,1,93
63987,1852,05-JAN-07,6,14,"H",4,2,35,28,3,4,93
63988,1853,06-JAN-07,7,36,"H",3,2,27,34,3,2,92
63991,1856,06-JAN-07,7,12,"H",4,2,24,24,3,2,92
63992,1857,06-JAN-07,7,11,"H",4,2,36,36,3,2,92
63993,1858,06-JAN-07,7,20,"H",4,2,32,42,2,3,92
63995,1860,06-JAN-07,7,23,"H",3,2,36,25,3,1,92
63997,1862,06-JAN-07,7,31,"H",5,2,31,33,3,2,92
63998,1863,06-JAN-07,7,34,"H",3,4,41,31,3,2,92
63999,1864,07-JAN-07,1,30,"H",2,3,35,32,2,2,91
64000,1865,07-JAN-07,1,35,"H",4,3,29,24,3,2,91
64002,1867,07-JAN-07,1,13,"H",2,4,21,27,4,2,91
64004,1869,07-JAN-07,1,27,"H",6,1,29,26,3,1,91
64005,1870,08-JAN-07,2,20,"H",1,2,32,42,2,2,90
64006,1871,09-JAN-07,3,23,"H",5,4,36,25,2,3,89
65219,3924,12-NOV-08,4,24,"H",2,5,31,29,3,3,151
65220,3925,13-NOV-08,5,30,"H",5,4,36,28,3,2,150
65221,3926,13-NOV-08,5,9,"H",6,1,28,19,3,1,150
65222,3927,13-NOV-08,5,16,"H",2,3,27,34,3,2,150
65226,3931,13-NOV-08,5,31,"H",6,1,32,24,4,2,150
65227,3932,13-NOV-08,5,33,"H",3,4,23,29,4,1,150
65228,3933,14-NOV-08,6,7,"H",3,4,36,32,2,5,149
65229,3934,14-NOV-08,6,13,"H",3,4,39,25,2,2,149
65230,3935,14-NOV-08,6,37,"H",3,2,31,41,2,5,149
65231,3936,14-NOV-08,6,10,"H",1,6,28,28,3,2,149
65232,3937,14-NOV-08,6,19,"H",2,3,23,26,3,2,149
65235,3940,15-NOV-08,7,21,"H",3,2,22,21,2,2,148
65239,3944,15-NOV-08,7,22,"H",1,2,32,31,3,2,148
65240,3945,15-NOV-08,7,25,"H",3,2,27,32,3,2,148
65241,3946,15-NOV-08,7,29,"H",2,3,26,21,4,2,148
65242,3947,15-NOV-08,7,30,"H",5,2,37,31,3,2,148
65244,3949,16-NOV-08,1,12,"H",3,2,24,31,3,2,147
65246,3951,16-NOV-08,1,7,"H",2,0,35,33,2,2,147
65247,3952,16-NOV-08,1,13,"H",5,6,39,25,3,2,147
65248,3953,16-NOV-08,1,28,"H",4,3,34,25,3,1,147
65249,3954,17-NOV-08,2,25,"H",2,1,27,30,3,2,146
65251,3956,17-NOV-08,2,17,"H",4,0,40,35,3,3,146
65252,3957,17-NOV-08,2,23,"H",1,4,31,30,3,2,146
65254,3959,18-NOV-08,3,29,"H",2,3,26,23,3,3,145
65256,3961,18-NOV-08,3,33,"H",3,4,25,31,3,2,145
65257,3962,18-NOV-08,3,12,"H",2,1,25,30,3,2,145
65258,3963,18-NOV-08,3,15,"H",2,7,34,30,3,3,145
65259,3964,18-NOV-08,3,11,"H",4,1,27,35,2,5,145
65260,3965,19-NOV-08,4,7,"H",4,6,31,29,2,3,144
65261,3966,19-NOV-08,4,9,"H",7,4,30,14,4,2,144
65264,3969,20-NOV-08,5,37,"H",2,3,32,39,2,4,143
65267,3972,20-NOV-08,5,18,"H",3,4,32,32,4,2,143
65268,3973,20-NOV-08,5,20,"H",5,2,20,26,3,4,143
65270,3975,20-NOV-08,5,24,"H",3,1,28,33,2,5,143
65271,3976,21-NOV-08,6,32,"H",3,2,25,36,2,5,142
65273,3978,21-NOV-08,6,10,"H",0,3,27,39,3,2,142
65274,3979,21-NOV-08,6,12,"H",5,2,26,31,3,3,142
65276,3981,21-NOV-08,6,33,"H",4,1,25,33,2,3,142
65278,3983,22-NOV-08,7,34,"H",4,5,39,39,2,5,141
65279,3984,22-NOV-08,7,16,"H",1,2,28,36,2,2,141
65280,3985,22-NOV-08,7,20,"H",3,4,22,24,3,2,141
65281,3986,22-NOV-08,7,22,"H",2,3,26,29,4,2,141
65283,3988,22-NOV-08,7,10,"H",2,4,25,37,3,1,141
65284,3989,22-NOV-08,7,11,"H",2,5,26,34,2,2,141
65285,3990,22-NOV-08,7,21,"H",1,2,21,20,3,2,141
65286,3991,22-NOV-08,7,27,"H",4,1,17,23,3,2,141
65288,3993,22-NOV-08,7,31,"H",7,2,40,26,2,5,141
65290,3995,23-NOV-08,1,33,"H",3,7,24,32,3,2,140
65291,3996,24-NOV-08,2,35,"H",3,2,27,15,4,2,139
65294,3999,24-NOV-08,2,19,"H",3,2,24,29,3,3,139
65295,4000,24-NOV-08,2,21,"H",4,3,20,18,3,2,139
65296,4001,24-NOV-08,2,26,"H",4,1,25,30,3,2,139
65297,4002,24-NOV-08,2,28,"H",4,3,29,26,2,2,139
65299,4004,25-NOV-08,3,11,"H",6,2,25,37,3,3,138
65303,4008,26-NOV-08,4,33,"H",2,3,24,37,2,3,137
65304,4009,26-NOV-08,4,10,"H",3,2,25,36,3,4,137
65305,4010,26-NOV-08,4,12,"H",1,3,23,30,3,2,137
65306,4011,26-NOV-08,4,15,"H",2,3,32,32,1,4,137
65307,4012,26-NOV-08,4,14,"H",3,1,18,29,3,2,137
65309,4014,26-NOV-08,4,18,"H",1,2,32,35,1,6,137
65310,4015,26-NOV-08,4,21,"H",3,4,23,19,3,2,137
65312,4017,26-NOV-08,4,36,"H",5,3,36,33,4,2,137
65313,4018,27-NOV-08,5,27,"H",2,1,19,23,2,5,136
65315,4020,28-NOV-08,6,37,"H",3,4,36,31,3,2,135
65316,4021,28-NOV-08,6,28,"H",2,3,29,23,4,2,135
65317,4022,28-NOV-08,6,19,"H",3,4,24,26,3,2,135
65318,4023,28-NOV-08,6,7,"H",1,0,26,25,3,4,135
65320,4025,28-NOV-08,6,10,"H",4,3,23,38,3,2,135
65323,4028,28-NOV-08,6,21,"H",4,2,23,21,3,2,135
65324,4029,28-NOV-08,6,29,"H",2,1,26,30,4,2,135
65325,4030,28-NOV-08,6,36,"H",3,0,38,34,3,2,135
65326,4031,29-NOV-08,7,9,"H",4,1,39,21,3,1,134
65328,4033,29-NOV-08,7,11,"H",3,1,31,35,3,2,134
65329,4034,29-NOV-08,7,14,"H",4,3,17,21,4,1,134
65332,4037,29-NOV-08,7,23,"H",2,6,28,29,3,1,134
65334,4039,29-NOV-08,7,29,"H",2,3,24,30,4,1,134
65335,4040,29-NOV-08,7,30,"H",4,1,39,33,3,1,134
65336,4041,29-NOV-08,7,32,"H",2,4,25,31,3,3,134
65337,4042,29-NOV-08,7,34,"H",4,2,32,39,3,2,134
65338,4043,30-NOV-08,1,37,"H",2,4,34,32,3,2,133
65342,4047,01-DEC-08,2,10,"H",0,2,23,39,3,2,132
65343,4048,01-DEC-08,2,15,"H",3,2,29,28,3,2,132
65344,4049,01-DEC-08,2,17,"H",2,1,35,30,4,2,132
65345,4050,01-DEC-08,2,20,"H",1,3,29,27,3,2,132
